,id,fullName,teamID
3767,8478233,Andrew Mangiapane,20
3768,8474593,Jacob Markstrom,20
3769,8471284,Andrej Sekera,25
3770,8480027,Jason Robertson,25
3771,8475906,John Klingberg,25
3772,8477507,Nikita Zadorov,20
3773,8476439,Brett Ritchie,20
3774,8470794,Joe Pavelski,25
3775,8475825,Jani Hakanpaa,25
3776,8470755,Brad Richardson,20
3777,8471228,Alexander Radulov,25
3778,8480216,Jacob Peterson,25
3779,8475794,Tyler Seguin,25
3780,8476346,Johnny Gaudreau,20
3781,8479314,Matthew Tkachuk,20
3782,8475752,Tyler Pitlick,20
3783,8475690,Christopher Tanev,20
3784,8473453,Trevor Lewis,20
3785,8475790,Erik Gudbranson,20
3786,8473473,Milan Lucic,20
3787,8477497,Sean Monahan,20
3788,8477496,Elias Lindholm,20
3789,8481641,Joel Kiviranta,25
3790,8480036,Miro Heiskanen,25
3791,8470626,Loui Eriksson,53
3792,8476906,Shayne Gostisbehere,53
3793,8474849,Antoine Roussel,53
3794,8481186,Logan O'Connor,21
3795,8476329,Travis Boyd,53
3796,8471873,Anton Stralman,53
3797,8477979,Nicolas Aube-Kubel,21
3798,8471217,Andrew Ladd,53
3799,8471677,Jack Johnson,21
3800,8478038,Devon Toews,21
3801,8477444,Andre Burakovsky,21
3802,8476850,Ryan Murray,21
3803,8476851,Alex Galchenyuk,53
3804,8477501,Valeri Nichushkin,21
3805,8476455,Gabriel Landeskog,21
3806,8478474,Lawson Crouse,53
3807,8479345,Jakob Chychrun,53
3808,8481618,Alex Newhook,21
3809,8478432,Christian Fischer,53
3810,8478476,Kyle Capobianco,53
3811,8479343,Clayton Keller,53
3812,8480069,Cale Makar,21
3813,8475809,Scott Wedgewood,53
3814,8475728,Johan Larsson,53
3815,8473446,Erik Johnson,21
3816,8473548,Phil Kessel,53
3817,8476288,Ryan Dzingel,53
3818,8478106,Dylan Sikura,21
3819,8475311,Darcy Kuemper,21
3820,8477951,Nick Schmaltz,53
3821,8474062,Riley Nash,53
3822,8477456,J.T. Compher,21
3823,8479573,Mikhail Maltsev,21
3824,8479398,Samuel Girard,21
3825,8478420,Mikko Rantanen,21
3826,8477073,Kurtis MacDermid,21
3827,8478062,Dysin Mayo,53
3828,8475172,Nazem Kadri,21
3829,8477492,Nathan MacKinnon,21
3830,8482655,Janis Moser,53
3831,8480950,Ilya Lyubushkin,53
3832,8479370,Tyson Jost,21
3833,8477070,Liam O'Brien,53
3834,8481524,Bowen Byram,21
3835,8467950,Craig Anderson,7
3836,8480196,Jacob Bryson,7
3837,8480807,Mattias Samuelsson,7
3838,8474149,Evgenii Dadonov,54
3839,8475913,Mark Stone,54
3840,8475236,Cody Eakin,7
3841,8474565,Alex Pietrangelo,54
3842,8477018,Ben Hutton,54
3843,8475215,Robin Lehner,54
3844,8479999,Casey Mittelstadt,7
3845,8476448,William Karlsson,54
3846,8478109,Victor Olofsson,7
3847,8475188,Brayden McNabb,54
3848,8478434,Keegan Kolesar,54
3849,8475784,Jeff Skinner,7
3850,8476873,Mark Jankowski,7
3851,8477401,John Hayden,7
3852,8477462,Robert Hagg,7
3853,8474157,Max Pacioretty,54
3854,8480727,Zach Whitecloud,54
3855,8479420,Tage Thompson,7
3856,8478075,Anders Bjork,7
3857,8482624,Daniil Miromanov,54
3858,8477180,Aaron Dell,7
3859,8476539,Jonathan Marchessault,54
3860,8477949,Alex Tuch,7
3861,8473449,Kyle Okposo,7
3862,8477447,Shea Theodore,54
3863,8477406,Mattias Janmark,54
3864,8479335,Rasmus Asplund,7
3865,8481527,Kaedan Korczak,54
3866,8475796,Mark Pysyk,7
3867,8481528,Dylan Cozens,7
3868,8479578,Casey Fitzgerald,7
3869,8477478,William Carrier,54
3870,8479974,Nolan Patrick,54
3871,8478462,Nicolas Roy,54
3872,8479353,Brett Howden,54
3873,8480839,Rasmus Dahlin,7
3874,8475191,Reilly Smith,54
3875,8481167,Brayden Pachal,54
3876,8480035,Henri Jokiharju,7
3877,8478020,Michael Amadio,54
3878,8481522,Peyton Krebs,7
3879,8481481,Blake Lizotte,26
3880,8470606,Dustin Brown,26
3881,8481560,Arthur Kaliyev,26
3882,8471734,Jonathan Quick,26
3883,8478846,Christian Wolanin,26
3884,8476966,Gemel Smith,17
3885,8480821,Filip Zadina,17
3886,8479425,Filip Hronek,17
3887,8477960,Adrian Kempe,26
3888,8476874,Olli Maatta,26
3889,8477962,Brendan Lemieux,26
3890,8479421,Jacob Moverare,26
3891,8475181,Nick Leddy,17
3892,8482124,Quinton Byfield,26
3893,8480467,Austin Strand,26
3894,8480184,Gustav Lindstrom,17
3895,8471685,Anze Kopitar,26
3896,8471686,Marc Staal,17
3897,8477946,Dylan Larkin,17
3898,8477968,Alex Nedeljkovic,17
3899,8476479,Phillip Danault,26
3900,8478911,Matt Roy,26
3901,8477851,Jordan Oesterle,17
3902,8476960,Andreas Athanasiou,26
3903,8480459,Pius Suter,17
3904,8477454,Adam Erne,17
3905,8474563,Drew Doughty,26
3906,8477952,Robby Fabbri,17
3907,8477479,Tyler Bertuzzi,17
3908,8477215,Danny DeKeyser,17
3909,8479379,Givani Smith,17
3910,8479336,Carl Grundstrom,26
3911,8474040,Sam Gagner,17
3912,8480813,Joe Veleno,17
3913,8479675,Trevor Moore,26
3914,8479992,Michael Rasmussen,17
3915,8482078,Lucas Raymond,17
3916,8476480,Vladislav Namestnikov,17
3917,8478042,Viktor Arvidsson,26
3918,8481542,Moritz Seider,17
3919,8480113,Alex Iafallo,26
3920,8481600,Tobias Bjornfot,26
3921,8480434,Sean Durzi,26
3922,8471735,Keith Yandle,4
3923,8473512,Claude Giroux,4
3924,8474027,Justin Braun,4
3925,8479933,Gerry Mayhew,4
3926,8476966,Gemel Smith,17
3927,8480821,Filip Zadina,17
3928,8476872,Scott Laughton,4
3929,8475246,Kevin Connauton,4
3930,8476372,Nick Seeler,4
3931,8479322,Wade Allison,4
3932,8479442,Troy Stecher,17
3933,8478051,Max Willman,4
3934,8475181,Nick Leddy,17
3935,8479382,Connor Bunnaman,4
3936,8471306,Thomas Greiss,17
3937,8480184,Gustav Lindstrom,17
3938,8473544,Derick Brassard,4
3939,8471686,Marc Staal,17
3940,8477946,Dylan Larkin,17
3941,8477948,Travis Sanheim,4
3942,8474037,James van Riemsdyk,4
3943,8474715,Cam Atkinson,4
3944,8478439,Travis Konecny,4
3945,8478500,Ivan Provorov,4
3946,8477499,Rasmus Ristolainen,4
3947,8477851,Jordan Oesterle,17
3948,8480019,Isaac Ratcliffe,4
3949,8480459,Pius Suter,17
3950,8477454,Adam Erne,17
3951,8477952,Robby Fabbri,17
3952,8479379,Givani Smith,17
3953,8477479,Tyler Bertuzzi,17
3954,8477215,Danny DeKeyser,17
3955,8474040,Sam Gagner,17
3956,8480813,Joe Veleno,17
3957,8478067,Oskar Lindblom,4
3958,8479772,Zack MacEwen,4
3959,8479992,Michael Rasmussen,17
3960,8479252,Dan Renouf,17
3961,8482078,Lucas Raymond,17
3962,8476480,Vladislav Namestnikov,17
3963,8479394,Carter Hart,4
3964,8481542,Moritz Seider,17
3965,8482654,Jackson Cates,4
3966,8470626,Loui Eriksson,53
3967,8481481,Blake Lizotte,26
3968,8476906,Shayne Gostisbehere,53
3969,8474849,Antoine Roussel,53
3970,8470606,Dustin Brown,26
3971,8481560,Arthur Kaliyev,26
3972,8476329,Travis Boyd,53
3973,8471873,Anton Stralman,53
3974,8471217,Andrew Ladd,53
3975,8477960,Adrian Kempe,26
3976,8476851,Alex Galchenyuk,53
3977,8477941,Nick Ritchie,53
3978,8476874,Olli Maatta,26
3979,8477962,Brendan Lemieux,26
3980,8479421,Jacob Moverare,26
3981,8478474,Lawson Crouse,53
3982,8479345,Jakob Chychrun,53
3983,8480849,Barrett Hayton,53
3984,8478432,Christian Fischer,53
3985,8478476,Kyle Capobianco,53
3986,8479343,Clayton Keller,53
3987,8477361,Cal Petersen,26
3988,8482124,Quinton Byfield,26
3989,8475809,Scott Wedgewood,53
3990,8471685,Anze Kopitar,26
3991,8478911,Matt Roy,26
3992,8476479,Phillip Danault,26
3993,8473548,Phil Kessel,53
3994,8476960,Andreas Athanasiou,26
3995,8479998,Mikey Anderson,26
3996,8474563,Drew Doughty,26
3997,8479336,Carl Grundstrom,26
3998,8477951,Nick Schmaltz,53
3999,8474062,Riley Nash,53
4000,8479675,Trevor Moore,26
4001,8481609,Vladislav Kolyachonok,53
4002,8478062,Dysin Mayo,53
4003,8478042,Viktor Arvidsson,26
4004,8480113,Alex Iafallo,26
4005,8482655,J.J. Moser,53
4006,8481600,Tobias Bjornfot,26
4007,8480434,Sean Durzi,26
4008,8477070,Liam O'Brien,53
4009,8477939,William Nylander,10
4010,8475718,Justin Holl,10
4011,8477919,Frederick Gaudreau,30
4012,8478408,Travis Dermott,10
4013,8475852,Petr Mrazek,10
4014,8479318,Auston Matthews,10
4015,8475760,Nick Bjugstad,30
4016,8478115,Pierre Engvall,10
4017,8475166,John Tavares,10
4018,8474673,TJ Brodie,10
4019,8478039,Kaapo Kahkonen,30
4020,8478413,Jordan Greenway,30
4021,8479520,Brandon Duhaime,30
4022,8477021,Alexander Kerfoot,10
4023,8475220,Marcus Foligno,30
4024,8480043,Timothy Liljegren,10
4025,8480980,Connor Dewar,30
4026,8478131,Ondrej Kase,10
4027,8480144,David Kampf,10
4028,8475160,Kyle Clifford,10
4029,8478493,Joel Eriksson Ek,30
4030,8481477,Nico Sturm,30
4031,8480884,Calen Addison,30
4032,8481557,Matt Boldy,30
4033,8474190,Wayne Simmonds,10
4034,8474716,Jared Spurgeon,30
4035,8474818,Jordie Benn,30
4036,8476853,Morgan Rielly,10
4037,8477942,Kevin Fiala,30
4038,8481624,Ilya Mikheyev,10
4039,8475750,Jon Merrill,30
4040,8475179,Dmitry Kulikov,30
4041,8478864,Kirill Kaprizov,30
4042,8477451,Ryan Hartman,30
4043,8471274,Alex Goligoski,30
4044,8479972,Mason Shaw,30
4045,8475692,Mats Zuccarello,30
4046,8478047,Michael Bunting,10
4047,8476463,Jonas Brodin,30
4048,8478483,Mitchell Marner,10
4049,8469455,Jason Spezza,10
4050,8480873,Rasmus Sandin,10
4051,8480950,Ilya Lyubushkin,10
4052,8470604,Jeff Carter,5
4053,8482110,Dawson Mercer,1
4054,8476923,Damon Severson,1
4055,8477419,Mason Geertsen,1
4056,8478507,John Marino,5
4057,8471675,Sidney Crosby,5
4058,8476903,Jon Gillies,1
4059,8477953,Kasperi Kapanen,5
4060,8478866,Dominik Simon,5
4061,8475810,Bryan Rust,5
4062,8471215,Evgeni Malkin,5
4063,8478868,Christian Jaros,1
4064,8477465,Tristan Jarry,5
4065,8481559,Jack Hughes,1
4066,8478017,Mark Friedman,5
4067,8477341,Andreas Johnsson,1
4068,8477244,Chad Ruhwedel,5
4069,8478399,Jonas Siegenthaler,1
4070,8474056,P.K. Subban,1
4071,8480002,Nico Hischier,1
4072,8480883,Ty Smith,1
4073,8480003,Jesper Boqvist,1
4074,8480226,Marian Studenic,1
4075,8471724,Kris Letang,5
4076,8470619,Brian Boyle,5
4077,8476918,Jimmy Vesey,1
4078,8482241,Radim Zohorna,5
4079,8476934,Brock McGinn,5
4080,8477969,Marcus Pettersson,5
4081,8475208,Brian Dumoulin,5
4082,8476875,Mike Matheson,5
4083,8477404,Jake Guentzel,5
4084,8479407,Jesper Bratt,1
4085,8479944,Zach Aston-Reese,5
4086,8478841,Colton White,1
4087,8479414,Nathan Bastian,1
4088,8478401,Pavel Zacha,1
4089,8479415,Michael McLeod,1
4090,8477435,Ryan Graves,1
4091,8478542,Evan Rodrigues,5
4092,8478046,Danton Heinen,5
4093,8481068,Yegor Sharangovich,1
4094,8475193,Tomas Tatar,1
4095,8482073,Braden Schneider,3
4096,8481580,Connor McMichael,15
4097,8471817,Ryan Reaves,3
4098,8474602,Justin Schultz,15
4099,8475735,Greg McKegg,3
4100,8477839,Conor Sheary,15
4101,8471214,Alex Ovechkin,15
4102,8471698,T.J. Oshie,15
4103,8476624,Barclay Goodrow,3
4104,8482109,Alexis Lafrenière,3
4105,8475200,Dmitry Orlov,15
4106,8475343,Nic Dowd,15
4107,8479324,Ryan Lindgren,3
4108,8473563,Nicklas Backstrom,15
4109,8474590,John Carlson,15
4110,8475184,Chris Kreider,3
4111,8478550,Artemi Panarin,3
4112,8479323,Adam Fox,3
4113,8474176,Carl Hagelin,15
4114,8478211,Dryden Hunt,3
4115,8478492,Ilya Samsonov,15
4116,8479482,Michal Kempny,15
4117,8480289,Morgan Barron,3
4118,8477903,Garnet Hathaway,15
4119,8475625,Matt Irwin,15
4120,8475747,Patrik Nemeth,3
4121,8475324,Nick Jensen,15
4122,8476458,Ryan Strome,3
4123,8475744,Evgeny Kuznetsov,15
4124,8479328,Julien Gauthier,3
4125,8476459,Mika Zibanejad,3
4126,8477845,Trevor van Riemsdyk,15
4127,8478466,Daniel Sprong,15
4128,8478048,Igor Shesterkin,3
4129,8476885,Jacob Trouba,3
4130,8479333,Libor Hajek,3
4131,8474189,Lars Eller,15
4132,8476880,Tom Wilson,15
4133,8481708,Zac Jones,3
4134,8480817,K'Andre Miller,3
4135,8481441,Joe Snively,15
4136,8480078,Filip Chytil,3
4137,8480796,Martin Fehervary,15
4138,8479291,Kevin Rooney,3
4139,8481581,Thomas Harley,25
4140,8478508,Yakov Trenin,18
4141,8475218,Mattias Ekholm,18
4142,8476902,Esa Lindell,25
4143,8473994,Jamie Benn,25
4144,8476925,Colton Sissons,18
4145,8470600,Ryan Suter,25
4146,8478449,Roope Hintz,25
4147,8479979,Jake Oettinger,25
4148,8477810,Joel Hanley,25
4149,8476887,Filip Forsberg,18
4150,8475798,Mikael Granlund,18
4151,8476822,Luke Glendening,25
4152,8474600,Roman Josi,18
4153,8476889,Radek Faksa,25
4154,8476988,Matt Benning,18
4155,8478851,Alexandre Carrier,18
4156,8480009,Eeli Tolvanen,18
4157,8477446,Michael McCarron,18
4158,8475168,Matt Duchene,18
4159,8477424,Juuse Saros,18
4160,8479644,Matt Luff,18
4161,8478495,Denis Gurianov,25
4162,8479026,Philippe Myers,18
4163,8479661,Tanner Jeannot,18
4164,8479362,Riley Tufte,25
4165,8476393,Nick Cousins,18
4166,8481577,Philip Tomasino,18
4167,8480027,Jason Robertson,25
4168,8480226,Marian Studenic,25
4169,8475906,John Klingberg,25
4170,8470794,Joe Pavelski,25
4171,8475825,Jani Hakanpaa,25
4172,8474697,Mark Borowiecki,18
4173,8471228,Alexander Radulov,25
4174,8480216,Jacob Peterson,25
4175,8475793,Ryan Johansen,18
4176,8477433,Ben Harpur,18
4177,8475794,Tyler Seguin,25
4178,8479316,Luke Kunin,18
4179,8479371,Dante Fabbro,18
4180,8481641,Joel Kiviranta,25
4181,8480036,Miro Heiskanen,25
4182,8477290,Michael Raffl,25
4183,8474628,Michael Stone,20
4184,8476468,J.T. Miller,23
4185,8474568,Luke Schenn,23
4186,8476871,Tanner Pearson,23
4187,8476399,Blake Coleman,20
4188,8480008,Adam Ruzicka,20
4189,8480800,Quinn Hughes,23
4190,8479346,Dillon Dube,20
4191,8474574,Tyler Myers,23
4192,8474150,Mikael Backlund,20
4193,8478435,Dan Vladar,20
4194,8477500,Bo Horvat,23
4195,8478397,Rasmus Andersson,20
4196,8478430,Oliver Kylington,20
4197,8481617,Vasily Podkolzin,23
4198,8478396,Noah Hanifin,20
4199,8475163,Alex Chiasson,23
4200,8478233,Andrew Mangiapane,20
4201,8474593,Jacob Markstrom,20
4202,8481535,Nils Hoglander,23
4203,8477507,Nikita Zadorov,20
4204,8476439,Brett Ritchie,20
4205,8475726,Tyler Toffoli,20
4206,8478856,Conor Garland,23
4207,8470755,Brad Richardson,20
4208,8477967,Thatcher Demko,23
4209,8474612,Travis Hamonic,23
4210,8476779,Brad Hunt,23
4211,8478444,Brock Boeser,23
4212,8477996,Juho Lammikko,23
4213,8476346,Johnny Gaudreau,20
4214,8479314,Matthew Tkachuk,20
4215,8477335,Kyle Burroughs,23
4216,8475690,Christopher Tanev,20
4217,8473453,Trevor Lewis,20
4218,8475790,Erik Gudbranson,20
4219,8477450,Jason Dickinson,23
4220,8473473,Milan Lucic,20
4221,8477497,Sean Monahan,20
4222,8478146,Matthew Highmore,23
4223,8477496,Elias Lindholm,20
4224,8477353,Tyler Motte,23
4225,8477474,Madison Bowey,23
4226,8475171,Oliver Ekman-Larsson,23
4227,8480012,Elias Pettersson,23
4228,8473419,Brad Marchand,6
4229,8482072,Jack Ahcan,6
4230,8470966,Mark Giordano,55
4231,8475714,Calle Jarnkrok,55
4232,8476826,Yanni Gourde,55
4233,8477938,Haydn Fleury,55
4234,8477931,Tomas Nosek,6
4235,8475831,Philipp Grubauer,55
4236,8477956,David Pastrnak,6
4237,8478407,Vince Dunn,55
4238,8475287,Erik Haula,6
4239,8479986,Kole Lind,55
4240,8476278,Colin Blackwell,55
4241,8479987,Morgan Geekie,55
4242,8475762,Derek Forbort,6
4243,8477369,Carson Soucy,55
4244,8479325,Charlie McAvoy,6
4245,8478512,Austin Czarnik,55
4246,8478891,Mason Appleton,55
4247,8476891,Matt Grzelcyk,6
4248,8478498,Jake DeBrusk,6
4249,8477365,Connor Clifton,6
4250,8479365,Trent Frederic,6
4251,8477320,Anton Blidh,6
4252,8470638,Patrice Bergeron,6
4253,8473422,Nick Foligno,6
4254,8477508,Curtis Lazar,6
4255,8475225,Craig Smith,6
4256,8476457,Adam Larsson,55
4257,8477987,Ryan Donato,55
4258,8475820,Joonas Donskoi,55
4259,8475149,Marcus Johansson,55
4260,8477505,Alex Wennberg,55
4261,8475745,Charlie Coyle,6
4262,8476999,Linus Ullmark,6
4263,8482834,Jesper Froden,6
4264,8475772,Riley Sheahan,55
4265,8478840,Will Borgen,55
4266,8476422,Mike Reilly,6
4267,8474586,Jordan Eberle,55
4268,8476467,Jamie Oleksiak,55
4269,8478468,Jeremy Lauzon,55
4270,8478443,Brandon Carlo,6
4271,8475791,Taylor Hall,6
4272,8480196,Jacob Bryson,7
4273,8480807,Mattias Samuelsson,7
4274,8475236,Cody Eakin,7
4275,8475753,Justin Faulk,19
4276,8479999,Casey Mittelstadt,7
4277,8478109,Victor Olofsson,7
4278,8475784,Jeff Skinner,7
4279,8476873,Mark Jankowski,7
4280,8477402,Pavel Buchnevich,19
4281,8477401,John Hayden,7
4282,8477462,Robert Hagg,7
4283,8479366,Logan Brown,19
4284,8476792,Torey Krug,19
4285,8479420,Tage Thompson,7
4286,8478013,Jake Walman,19
4287,8476892,Colton Parayko,19
4288,8478057,Dakota Joshua,19
4289,8479385,Jordan Kyrou,19
4290,8480023,Robert Thomas,19
4291,8478075,Anders Bjork,7
4292,8474618,Marco Scandella,19
4293,8478859,Niko Mikkola,19
4294,8477949,Alex Tuch,7
4295,8476897,Oskar Sundqvist,19
4296,8473449,Kyle Okposo,7
4297,8477964,Ivan Barbashev,19
4298,8475765,Vladimir Tarasenko,19
4299,8476438,Brandon Saad,19
4300,8474682,Dustin Tokarski,7
4301,8479335,Rasmus Asplund,7
4302,8475796,Mark Pysyk,7
4303,8481528,Dylan Cozens,7
4304,8479578,Casey Fitzgerald,7
4305,8475158,Ryan O'Reilly,19
4306,8474102,David Perron,19
4307,8474145,Robert Bortuzzo,19
4308,8475098,Tyler Bozak,19
4309,8480839,Rasmus Dahlin,7
4310,8478024,Ville Husso,19
4311,8475170,Brayden Schenn,19
4312,8480011,Klim Kostin,19
4313,8480035,Henri Jokiharju,7
4314,8481522,Peyton Krebs,7
4315,8471218,Blake Wheeler,52
4316,8481186,Logan O'Connor,21
4317,8476945,Connor Hellebuyck,52
4318,8477979,Nicolas Aube-Kubel,10
4319,8471794,Darren Helm,21
4320,8471677,Jack Johnson,16
4321,8478038,Devon Toews,21
4322,8477444,Andre Burakovsky,55
4323,8476850,Ryan Murray,22
4324,8477501,Valeri Nichushkin,21
4325,8476455,Gabriel Landeskog,21
4326,8478996,Adam Brooks,4
4327,8477220,Nate Schmidt,52
4328,8479400,Pierre-Luc Dubois,52
4329,8481618,Alex Newhook,21
4330,8480925,Pavel Francouz,21
4331,8478058,CJ Suess,28
4332,8476331,Dylan DeMelo,52
4333,8478431,Evgeny Svechnikov,28
4334,8478398,Kyle Connor,52
4335,8476392,Adam Lowry,52
4336,8480145,Neal Pionk,52
4337,8476470,Nathan Beaulieu,24
4338,8480069,Cale Makar,21
4339,8480005,Kristian Vesalainen,52
4340,8471669,Paul Stastny,12
4341,8473446,Erik Johnson,21
4342,8477429,Andrew Copp,17
4343,8476952,Dominic Toninato,52
4344,8477504,Josh Morrissey,52
4345,8475455,Brenden Dillon,52
4346,8478424,Jansen Harkins,52
4347,8477456,J.T. Compher,21
4348,8476460,Mark Scheifele,52
4349,8479378,Logan Stanley,52
4350,8479398,Samuel Girard,21
4351,8478420,Mikko Rantanen,21
4352,8477073,Kurtis MacDermid,21
4353,8478040,Austin Poganski,55
4354,8477492,Nathan MacKinnon,21
4355,8475172,Nazem Kadri,20
4356,8479370,Tyson Jost,30
4357,8481524,Bowen Byram,21
4358,8481481,Blake Lizotte,26
4359,8470606,Dustin Brown,26
4360,8481560,Arthur Kaliyev,26
4361,8480031,Max Comtois,24
4362,8471734,Jonathan Quick,26
4363,8477960,Adrian Kempe,26
4364,8478873,Troy Terry,24
4365,8474031,Kevin Shattenkirk,24
4366,8476874,Olli Maatta,26
4367,8477962,Brendan Lemieux,26
4368,8476434,John Gibson,24
4369,8479421,Jacob Moverare,26
4370,8475164,Jakob Silfverberg,24
4371,8480806,Isac Lundestrom,24
4372,8482124,Quinton Byfield,26
4373,8481533,Trevor Zegras,24
4374,8482142,Jamie Drysdale,24
4375,8471685,Anze Kopitar,26
4376,8477947,Sonny Milano,24
4377,8478911,Matt Roy,26
4378,8476479,Phillip Danault,26
4379,8475764,Cam Fowler,24
4380,8470612,Ryan Getzlaf,24
4381,8475842,Sam Carrick,24
4382,8476854,Hampus Lindholm,24
4383,8476932,Anthony Stolarz,24
4384,8479998,Mikey Anderson,26
4385,8476960,Andreas Athanasiou,26
4386,8474683,Derek Grant,24
4387,8474563,Drew Doughty,26
4388,8478425,Brendan Guhle,24
4389,8479336,Carl Grundstrom,26
4390,8474641,Adam Henrique,24
4391,8475235,Nicolas Deslauriers,24
4392,8479675,Trevor Moore,26
4393,8476483,Rickard Rakell,24
4394,8477210,Buddy Robinson,24
4395,8479351,Sam Steel,24
4396,8481122,Simon Benoit,24
4397,8478042,Viktor Arvidsson,26
4398,8479372,Josh Mahura,24
4399,8480113,Alex Iafallo,26
4400,8481600,Tobias Bjornfot,26
4401,8480434,Sean Durzi,26
4402,8475717,Calvin Pickard,17
4403,8477939,William Nylander,10
4404,8475718,Justin Holl,10
4405,8479318,Auston Matthews,10
4406,8480821,Filip Zadina,17
4407,8478115,Pierre Engvall,10
4408,8475166,John Tavares,10
4409,8478477,Mitchell Stephens,17
4410,8474673,TJ Brodie,10
4411,8477021,Alexander Kerfoot,10
4412,8480144,David Kampf,10
4413,8475160,Kyle Clifford,10
4414,8481433,Taro Hirose,17
4415,8474190,Wayne Simmonds,10
4416,8471686,Marc Staal,17
4417,8477946,Dylan Larkin,17
4418,8476897,Oskar Sundqvist,17
4419,8476853,Morgan Rielly,10
4420,8477944,Jakub Vrana,17
4421,8479379,Givani Smith,17
4422,8474162,Jake Muzzin,10
4423,8474040,Sam Gagner,17
4424,8478047,Michael Bunting,10
4425,8478483,Mitchell Marner,10
4426,8469455,Jason Spezza,10
4427,8481720,Nicholas Abruzzese,10
4428,8480950,Ilya Lyubushkin,10
4429,8470966,Mark Giordano,10
4430,8481582,Nicholas Robertson,10
4431,8476505,Turner Elson,17
4432,8479425,Filip Hronek,17
4433,8479304,Kyle Criscuolo,17
4434,8477003,Riley Barber,17
4435,8476278,Colin Blackwell,10
4436,8478013,Jake Walman,17
4437,8480043,Timothy Liljegren,10
4438,8471306,Thomas Greiss,17
4439,8480184,Gustav Lindstrom,17
4440,8477968,Alex Nedeljkovic,17
4441,8475789,Jack Campbell,10
4442,8477851,Jordan Oesterle,17
4443,8481624,Ilya Mikheyev,10
4444,8480459,Pius Suter,17
4445,8477454,Adam Erne,17
4446,8477215,Danny DeKeyser,17
4447,8480813,Joe Veleno,17
4448,8479355,Olli Juolevi,17
4449,8479992,Michael Rasmussen,17
4450,8482078,Lucas Raymond,17
4451,8481542,Moritz Seider,17
4452,8474628,Michael Stone,20
4453,8477919,Frederick Gaudreau,30
4454,8475760,Nick Bjugstad,30
4455,8476399,Blake Coleman,20
4456,8480008,Adam Ruzicka,20
4457,8479346,Dillon Dube,20
4458,8478039,Kaapo Kahkonen,30
4459,8478413,Jordan Greenway,30
4460,8474150,Mikael Backlund,20
4461,8479520,Brandon Duhaime,30
4462,8478397,Rasmus Andersson,20
4463,8478430,Oliver Kylington,20
4464,8478396,Noah Hanifin,20
4465,8475220,Marcus Foligno,30
4466,8478233,Andrew Mangiapane,20
4467,8474593,Jacob Markstrom,20
4468,8480980,Connor Dewar,30
4469,8478493,Joel Eriksson Ek,30
4470,8481477,Nico Sturm,30
4471,8480884,Calen Addison,30
4472,8481557,Matt Boldy,30
4473,8474716,Jared Spurgeon,30
4474,8474818,Jordie Benn,30
4475,8477507,Nikita Zadorov,20
4476,8476439,Brett Ritchie,20
4477,8475726,Tyler Toffoli,20
4478,8477942,Kevin Fiala,30
4479,8470755,Brad Richardson,20
4480,8475750,Jon Merrill,30
4481,8475179,Dmitry Kulikov,30
4482,8478864,Kirill Kaprizov,30
4483,8476346,Johnny Gaudreau,20
4484,8479314,Matthew Tkachuk,20
4485,8477451,Ryan Hartman,30
4486,8471274,Alex Goligoski,30
4487,8475690,Christopher Tanev,20
4488,8473453,Trevor Lewis,20
4489,8479972,Mason Shaw,30
4490,8475790,Erik Gudbranson,20
4491,8475692,Mats Zuccarello,30
4492,8473473,Milan Lucic,20
4493,8477497,Sean Monahan,20
4494,8476463,Jonas Brodin,30
4495,8477496,Elias Lindholm,20
4496,8476905,Chandler Stephenson,54
4497,8481186,Logan O'Connor,21
4498,8477979,Nicolas Aube-Kubel,21
4499,8474149,Evgenii Dadonov,54
4500,8471794,Darren Helm,21
4501,8474565,Alex Pietrangelo,54
4502,8477018,Ben Hutton,54
4503,8479639,Dylan Coghlan,54
4504,8476448,William Karlsson,54
4505,8471677,Jack Johnson,21
4506,8478038,Devon Toews,21
4507,8477444,Andre Burakovsky,21
4508,8475188,Brayden McNabb,54
4509,8480007,Jonas Rondbjerg,54
4510,8478434,Keegan Kolesar,54
4511,8476850,Ryan Murray,21
4512,8477501,Valeri Nichushkin,21
4513,8476455,Gabriel Landeskog,21
4514,8474157,Max Pacioretty,54
4515,8481618,Alex Newhook,21
4516,8480727,Zach Whitecloud,54
4517,8479980,Nicolas Hague,54
4518,8480069,Cale Makar,21
4519,8473446,Erik Johnson,21
4520,8476539,Jonathan Marchessault,54
4521,8477447,Shea Theodore,54
4522,8476316,Laurent Brossoit,54
4523,8477406,Mattias Janmark,54
4524,8475311,Darcy Kuemper,21
4525,8478403,Jack Eichel,54
4526,8477456,J.T. Compher,21
4527,8477478,William Carrier,54
4528,8478462,Nicolas Roy,54
4529,8479353,Brett Howden,54
4530,8479398,Samuel Girard,21
4531,8478420,Mikko Rantanen,21
4532,8477073,Kurtis MacDermid,21
4533,8475191,Reilly Smith,54
4534,8477492,Nathan MacKinnon,21
4535,8475172,Nazem Kadri,21
4536,8478020,Michael Amadio,54
4537,8479370,Tyson Jost,21
4538,8481524,Bowen Byram,21
4539,8467950,Craig Anderson,7
4540,8481581,Thomas Harley,25
4541,8480196,Jacob Bryson,7
4542,8480807,Mattias Samuelsson,7
4543,8476902,Esa Lindell,25
4544,8473994,Jamie Benn,25
