id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,birthStateProvince,gameId,teamID,pPos
8476822,Luke Glendening,/api/v1/people/8476822,Luke,Glendening,41,1989-04-28,33,Grand Rapids,USA,USA,"5' 11""",191,True,True,False,False,R,Y,MI,2019020705,17,Center
8477933,Sam Reinhart,/api/v1/people/8477933,Sam,Reinhart,23,1995-11-06,26,West Vancouver,CAN,CAN,"6' 1""",194,True,False,False,False,R,Y,BC,2019020705,7,Center
8480821,Filip Zadina,/api/v1/people/8480821,Filip,Zadina,11,1999-11-27,22,Pardubice,CZE,CZE,"6' 0""",189,True,False,False,True,L,Y,,2019020705,17,Right Wing
8479425,Filip Hronek,/api/v1/people/8479425,Filip,Hronek,17,1997-11-02,24,Hradec Králové,CZE,CZE,"6' 0""",183,True,False,False,False,R,Y,,2019020705,17,Defenseman
8473541,Jonathan Bernier,/api/v1/people/8473541,Jonathan,Bernier,45,1988-08-07,34,Laval,CAN,CAN,"6' 0""",185,True,False,False,False,L,Y,QC,2019020705,17,Goalie
8471242,Mike Green,/api/v1/people/8471242,Mike,Green,25,1985-10-12,37,Calgary,CAN,CAN,"6' 1""",210,True,False,False,False,R,Y,AB,2019020705,17,Defenseman
8478036,Christoffer Ehn,/api/v1/people/8478036,Christoffer,Ehn,70,1996-04-05,26,Skara,SWE,SWE,"6' 3""",195,True,False,False,False,L,Y,,2019020705,17,Center
8476293,Scott Wilson,/api/v1/people/8476293,Scott,Wilson,20,1992-04-24,30,Oakville,CAN,CAN,"5' 11""",177,True,False,False,False,L,Y,ON,2019020705,7,Left Wing
8470318,Jonathan Ericsson,/api/v1/people/8470318,Jonathan,Ericsson,52,1984-03-02,38,Karlskrona,SWE,SWE,"6' 4""",218,True,False,False,False,L,Y,,2019020705,17,Defenseman
8470657,Jimmy Howard,/api/v1/people/8470657,Jimmy,Howard,35,1984-03-26,38,Syracuse,USA,USA,"6' 1""",218,True,False,False,False,L,Y,NY,2019020705,17,Goalie
8475728,Johan Larsson,/api/v1/people/8475728,Johan,Larsson,22,1992-07-25,30,Lau,SWE,SWE,"5' 11""",204,True,False,False,False,L,Y,,2019020705,7,Center
8476918,Jimmy Vesey,/api/v1/people/8476918,Jimmy,Vesey,13,1993-05-26,29,Boston,USA,USA,"6' 3""",202,True,False,False,False,L,Y,MA,2019020705,7,Left Wing
8475747,Patrik Nemeth,/api/v1/people/8475747,Patrik,Nemeth,22,1992-02-08,30,Stockholm,SWE,SWE,"6' 3""",228,True,False,False,False,L,Y,,2019020705,17,Defenseman
8477946,Dylan Larkin,/api/v1/people/8477946,Dylan,Larkin,71,1996-07-30,26,Waterford,USA,USA,"6' 1""",198,True,True,False,False,L,Y,MI,2019020705,17,Center
8470110,Trevor Daley,/api/v1/people/8470110,Trevor,Daley,83,1983-10-09,39,Toronto,CAN,CAN,"5' 11""",199,True,False,False,False,L,Y,ON,2019020705,17,Defenseman
8477508,Curtis Lazar,/api/v1/people/8477508,Curtis,Lazar,27,1995-02-02,27,Salmon Arm,CAN,CAN,"6' 0""",211,True,False,False,False,R,Y,BC,2019020705,7,Center
8473564,Michael Frolik,/api/v1/people/8473564,Michael,Frolik,67,1988-02-17,34,Kladno,CZE,CZE,"6' 1""",190,True,False,False,False,L,Y,,2019020705,7,Right Wing
8474873,Brian Lashoff,/api/v1/people/8474873,Brian,Lashoff,32,1990-07-16,32,Albany,USA,USA,"6' 3""",213,True,False,False,False,L,Y,NY,2019020705,17,Defenseman
8477943,Brendan Perlini,/api/v1/people/8477943,Brendan,Perlini,29,1996-04-27,26,Guildford,GBR,GBR,"6' 3""",211,True,False,False,False,L,Y,,2019020705,17,Left Wing
8476931,Jake McCabe,/api/v1/people/8476931,Jake,McCabe,19,1993-10-12,29,Eau Claire,USA,USA,"6' 1""",204,True,True,False,False,L,Y,WI,2019020705,7,Defenseman
8473449,Kyle Okposo,/api/v1/people/8473449,Kyle,Okposo,21,1988-04-16,34,St. Paul,USA,USA,"6' 0""",216,True,False,False,False,R,Y,MN,2019020705,7,Right Wing
8477986,Brandon Montour,/api/v1/people/8477986,Brandon,Montour,62,1994-04-11,28,Brantford,CAN,CAN,"6' 0""",189,True,False,False,False,R,Y,ON,2019020705,7,Defenseman
8475149,Marcus Johansson,/api/v1/people/8475149,Marcus,Johansson,90,1990-10-06,32,Landskrona,SWE,SWE,"6' 1""",205,True,True,False,False,L,Y,,2019020705,7,Left Wing
8476878,Zemgus Girgensons,/api/v1/people/8476878,Zemgus,Girgensons,28,1994-01-05,28,Riga,LVA,LVA,"6' 2""",211,True,False,False,False,L,Y,,2019020705,7,Center
8476999,Linus Ullmark,/api/v1/people/8476999,Linus,Ullmark,35,1993-07-31,29,Lugnvik,SWE,SWE,"6' 4""",215,True,False,False,False,L,Y,,2019020705,7,Goalie
8477499,Rasmus Ristolainen,/api/v1/people/8477499,Rasmus,Ristolainen,55,1994-10-27,27,Turku,FIN,FIN,"6' 4""",220,True,False,False,False,R,Y,,2019020705,7,Defenseman
8477454,Adam Erne,/api/v1/people/8477454,Adam,Erne,73,1995-04-20,27,New Haven,USA,USA,"6' 1""",212,True,False,False,False,L,Y,CT,2019020705,17,Left Wing
8478403,Jack Eichel,/api/v1/people/8478403,Jack,Eichel,9,1996-10-28,25,North Chelmsford,USA,USA,"6' 2""",203,True,False,True,False,R,Y,MA,2019020705,7,Center
8479335,Rasmus Asplund,/api/v1/people/8479335,Rasmus,Asplund,74,1997-12-03,24,Filipstad,SWE,SWE,"5' 11""",190,True,False,False,True,L,Y,,2019020705,7,Center
8477952,Robby Fabbri,/api/v1/people/8477952,Robby,Fabbri,14,1996-01-22,26,Mississauga,CAN,CAN,"5' 10""",190,True,False,False,False,L,Y,ON,2019020705,17,Center
8479379,Givani Smith,/api/v1/people/8479379,Givani,Smith,48,1998-02-27,24,Toronto,CAN,CAN,"6' 2""",210,True,False,False,True,L,Y,ON,2019020705,17,Right Wing
8477479,Tyler Bertuzzi,/api/v1/people/8477479,Tyler,Bertuzzi,59,1995-02-24,27,Sudbury,CAN,CAN,"6' 1""",199,True,False,False,False,L,Y,ON,2019020705,17,Left Wing
8480935,Lawrence Pilut,/api/v1/people/8480935,Lawrence,Pilut,24,1995-12-30,26,Tingsryd,SWE,SWE,"5' 11""",194,True,False,False,False,L,Y,,2019020705,7,Defenseman
8478542,Evan Rodrigues,/api/v1/people/8478542,Evan,Rodrigues,71,1993-07-28,29,Toronto,CAN,CAN,"5' 11""",184,True,False,False,False,R,Y,ON,2019020705,7,Left Wing
8480839,Rasmus Dahlin,/api/v1/people/8480839,Rasmus,Dahlin,26,2000-04-13,22,Lidkoping,SWE,SWE,"6' 3""",193,True,False,False,False,L,Y,,2019020705,7,Defenseman
8477474,Madison Bowey,/api/v1/people/8477474,Madison,Bowey,74,1995-04-22,27,Winnipeg,CAN,CAN,"6' 2""",202,True,False,False,False,R,Y,MB,2019020705,17,Defenseman
8480035,Henri Jokiharju,/api/v1/people/8480035,Henri,Jokiharju,10,1999-06-17,23,Oulu,FIN,FIN,"6' 0""",195,True,False,False,False,R,Y,,2019020705,7,Defenseman
8476927,Teddy Blueger,/api/v1/people/8476927,Teddy,Blueger,53,1994-08-15,28,Riga,LVA,LVA,"6' 0""",185,True,False,False,False,L,Y,,2019020706,5,Center
8478507,John Marino,/api/v1/people/8478507,John,Marino,6,1997-05-21,25,North Easton,USA,USA,"6' 1""",181,True,False,False,True,R,Y,MA,2019020706,5,Defenseman
8477814,Kevin Czuczman,/api/v1/people/8477814,Kevin,Czuczman,7,1991-01-09,31,Port Elgin,CAN,CAN,"6' 2""",206,True,False,False,False,L,Y,ON,2019020706,5,Defenseman
8478866,Dominik Simon,/api/v1/people/8478866,Dominik,Simon,12,1994-08-08,28,Prague,CZE,CZE,"5' 11""",190,True,False,False,False,L,Y,,2019020706,5,Center
8475810,Bryan Rust,/api/v1/people/8475810,Bryan,Rust,17,1992-05-11,30,Pontiac,USA,USA,"5' 11""",192,True,False,False,False,R,Y,MI,2019020706,5,Right Wing
8471677,Jack Johnson,/api/v1/people/8471677,Jack,Johnson,3,1987-01-13,35,Indianapolis,USA,USA,"6' 1""",227,True,False,False,False,L,Y,IN,2019020706,5,Defenseman
8477955,Jared McCann,/api/v1/people/8477955,Jared,McCann,19,1996-05-31,26,Stratford,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,ON,2019020706,5,Center
8471215,Evgeni Malkin,/api/v1/people/8471215,Evgeni,Malkin,71,1986-07-31,36,Magnitogorsk,RUS,RUS,"6' 3""",195,True,True,False,False,L,Y,,2019020706,5,Center
8477465,Tristan Jarry,/api/v1/people/8477465,Tristan,Jarry,35,1995-04-29,27,Surrey,CAN,CAN,"6' 2""",194,True,False,False,False,L,Y,BC,2019020706,5,Goalie
8478499,Adin Hill,/api/v1/people/8478499,Adin,Hill,31,1996-05-11,26,Comox,CAN,CAN,"6' 6""",202,True,False,False,True,L,Y,BC,2019020706,53,Goalie
8476851,Alex Galchenyuk,/api/v1/people/8476851,Alex,Galchenyuk,18,1994-02-12,28,Milwaukee,USA,USA,"6' 1""",207,True,False,False,False,L,Y,WI,2019020706,5,Center
8476994,Vinnie Hinostroza,/api/v1/people/8476994,Vinnie,Hinostroza,13,1994-04-03,28,Chicago,USA,USA,"5' 9""",173,True,False,False,False,R,Y,IL,2019020706,53,Right Wing
8480945,Juuso Riikola,/api/v1/people/8480945,Juuso,Riikola,50,1993-11-09,28,Joensuu,FIN,FIN,"6' 0""",189,True,False,False,False,L,Y,,2019020706,5,Defenseman
8480946,Dominik Kahun,/api/v1/people/8480946,Dominik,Kahun,24,1995-07-02,27,Plana,CZE,DEU,"5' 11""",175,True,False,False,False,L,Y,,2019020706,5,Center
8478474,Lawson Crouse,/api/v1/people/8478474,Lawson,Crouse,67,1997-06-23,25,Mt. Brydges,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y,ON,2019020706,53,Left Wing
8479345,Jakob Chychrun,/api/v1/people/8479345,Jakob,Chychrun,6,1998-03-31,24,Boca Raton,USA,USA,"6' 2""",210,True,False,False,False,L,Y,FL,2019020706,53,Defenseman
8477244,Chad Ruhwedel,/api/v1/people/8477244,Chad,Ruhwedel,2,1990-05-07,32,San Diego,USA,USA,"5' 11""",191,True,False,False,False,R,Y,CA,2019020706,5,Defenseman
8475461,Andrew Agozzino,/api/v1/people/8475461,Andrew,Agozzino,26,1991-01-03,31,Kleinburg,CAN,CAN,"5' 10""",187,True,False,False,False,L,Y,ON,2019020706,5,Left Wing
8478432,Christian Fischer,/api/v1/people/8478432,Christian,Fischer,36,1997-04-15,25,Chicago,USA,USA,"6' 2""",214,True,False,False,False,R,Y,IL,2019020706,53,Right Wing
8479343,Clayton Keller,/api/v1/people/8479343,Clayton,Keller,9,1998-07-29,24,Chesterfield,USA,USA,"5' 10""",170,True,False,False,False,L,Y,MO,2019020706,53,Right Wing
8471262,Carl Soderberg,/api/v1/people/8471262,Carl,Soderberg,34,1985-10-12,37,Malmö,SWE,SWE,"6' 3""",210,True,False,False,False,L,Y,,2019020706,53,Center
8471724,Kris Letang,/api/v1/people/8471724,Kris,Letang,58,1987-04-24,35,Montreal,CAN,CAN,"6' 0""",201,True,True,False,False,R,Y,QC,2019020706,5,Defenseman
8471769,Niklas Hjalmarsson,/api/v1/people/8471769,Niklas,Hjalmarsson,4,1987-06-06,35,Eksjo,SWE,SWE,"6' 3""",197,True,True,False,False,L,Y,,2019020706,53,Defenseman
8477969,Marcus Pettersson,/api/v1/people/8477969,Marcus,Pettersson,28,1996-05-08,26,Skellefteå,SWE,SWE,"6' 3""",177,True,False,False,False,L,Y,,2019020706,5,Defenseman
8474613,Derek Stepan,/api/v1/people/8474613,Derek,Stepan,21,1990-06-18,32,Hastings,USA,USA,"6' 0""",196,True,True,False,False,R,Y,MN,2019020706,53,Center
8471887,Patric Hornqvist,/api/v1/people/8471887,Patric,Hornqvist,72,1987-01-01,35,Sollentuna,SWE,SWE,"5' 11""",189,True,False,False,False,R,Y,,2019020706,5,Right Wing
8478856,Conor Garland,/api/v1/people/8478856,Conor,Garland,83,1996-03-11,26,Scituate,USA,USA,"5' 10""",165,True,False,False,False,R,Y,MA,2019020706,53,Right Wing
8470755,Brad Richardson,/api/v1/people/8470755,Brad,Richardson,15,1985-02-04,37,Belleville,CAN,CAN,"6' 0""",190,True,False,False,False,L,Y,ON,2019020706,53,Center
8473548,Phil Kessel,/api/v1/people/8473548,Phil,Kessel,81,1987-10-02,35,Madison,USA,USA,"6' 0""",202,True,False,False,False,R,Y,WI,2019020706,53,Right Wing
8479944,Zach Aston-Reese,/api/v1/people/8479944,Zach,Aston-Reese,46,1994-08-10,28,Staten Island,USA,USA,"6' 0""",204,True,False,False,False,L,Y,NY,2019020706,5,Center
8477989,Christian Dvorak,/api/v1/people/8477989,Christian,Dvorak,18,1996-02-02,26,Palos,USA,USA,"6' 0""",195,True,False,False,False,L,Y,IL,2019020706,53,Center
8474218,Jason Demers,/api/v1/people/8474218,Jason,Demers,55,1988-06-09,34,Dorval,CAN,CAN,"6' 1""",195,True,False,False,False,R,Y,QC,2019020706,53,Defenseman
8473546,Michael Grabner,/api/v1/people/8473546,Michael,Grabner,40,1987-10-05,35,Villach,AUT,AUT,"6' 1""",188,True,False,False,False,L,Y,,2019020706,53,Left Wing
8477851,Jordan Oesterle,/api/v1/people/8477851,Jordan,Oesterle,82,1992-06-25,30,Dearborn Heights,USA,USA,"6' 0""",182,True,False,False,False,L,Y,MI,2019020706,53,Defenseman
8477951,Nick Schmaltz,/api/v1/people/8477951,Nick,Schmaltz,8,1996-02-23,26,Madison,USA,USA,"6' 0""",177,True,False,False,False,R,Y,WI,2019020706,53,Center
8471274,Alex Goligoski,/api/v1/people/8471274,Alex,Goligoski,33,1985-07-30,37,Grand Rapids,USA,USA,"5' 11""",185,True,False,False,False,L,Y,MN,2019020706,53,Defenseman
8477010,Joseph Blandisi,/api/v1/people/8477010,Joseph,Blandisi,36,1994-07-18,28,Markham,CAN,CAN,"5' 11""",187,True,False,False,False,L,N,ON,2019020706,5,Center
8475791,Taylor Hall,/api/v1/people/8475791,Taylor,Hall,91,1991-11-14,30,Calgary,CAN,CAN,"6' 1""",205,True,False,False,False,L,Y,AB,2019020706,53,Left Wing
8477293,Antti Raanta,/api/v1/people/8477293,Antti,Raanta,32,1989-05-12,33,Rauma,FIN,FIN,"6' 0""",195,True,False,False,False,L,Y,,2019020706,53,Goalie
8478043,Sam Lafferty,/api/v1/people/8478043,Sam,Lafferty,37,1995-03-06,27,Hollidaysburg,USA,USA,"6' 1""",195,True,False,False,True,R,Y,PA,2019020706,5,Center
8475171,Oliver Ekman-Larsson,/api/v1/people/8475171,Oliver,Ekman-Larsson,23,1991-07-17,31,Karlskrona,SWE,SWE,"6' 2""",200,True,False,True,False,L,Y,,2019020706,53,Defenseman
8479293,Brandon Tanev,/api/v1/people/8479293,Brandon,Tanev,13,1991-12-31,30,Toronto,CAN,CAN,"6' 0""",180,True,False,False,False,L,Y,ON,2019020706,5,Left Wing
8480950,Ilya Lyubushkin,/api/v1/people/8480950,Ilya,Lyubushkin,46,1994-04-06,28,Moscow,RUS,RUS,"6' 2""",201,True,False,False,False,R,Y,,2019020706,53,Defenseman
8471735,Keith Yandle,/api/v1/people/8471735,Keith,Yandle,3,1986-09-09,36,Boston,USA,USA,"6' 1""",192,True,True,False,False,L,Y,MA,2019020707,13,Defenseman
8475718,Justin Holl,/api/v1/people/8475718,Justin,Holl,3,1992-01-30,30,Tonka Bay,USA,USA,"6' 4""",210,True,False,False,False,R,Y,MN,2019020707,10,Defenseman
8477939,William Nylander,/api/v1/people/8477939,William,Nylander,88,1996-05-01,26,Calgary,CAN,SWE,"6' 0""",196,True,False,False,False,R,Y,AB,2019020707,10,Right Wing
8478408,Travis Dermott,/api/v1/people/8478408,Travis,Dermott,23,1996-12-22,25,Newmarket,CAN,CAN,"6' 0""",205,True,False,False,False,L,Y,ON,2019020707,10,Defenseman
8471873,Anton Stralman,/api/v1/people/8471873,Anton,Stralman,6,1986-08-01,36,Tibro,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y,,2019020707,13,Defenseman
8474149,Evgenii Dadonov,/api/v1/people/8474149,Evgenii,Dadonov,63,1989-03-12,33,Chelyabinsk,RUS,RUS,"5' 11""",185,True,False,False,False,L,Y,,2019020707,13,Right Wing
8475716,Martin Marincin,/api/v1/people/8475716,Martin,Marincin,52,1992-02-18,30,Kosice,SVK,SVK,"6' 5""",217,True,False,False,False,L,Y,,2019020707,10,Defenseman
8476904,Chris Driedger,/api/v1/people/8476904,Chris,Driedger,60,1994-05-18,28,Winnipeg,CAN,CAN,"6' 4""",205,True,False,False,True,L,Y,MB,2019020707,13,Goalie
8477932,Aaron Ekblad,/api/v1/people/8477932,Aaron,Ekblad,5,1996-02-07,26,Windsor,CAN,CAN,"6' 4""",215,True,True,False,False,R,Y,ON,2019020707,13,Defenseman
8474884,Mike Hoffman,/api/v1/people/8474884,Mike,Hoffman,68,1989-11-24,32,Kitchener,CAN,CAN,"6' 0""",182,True,False,False,False,L,Y,ON,2019020707,13,Left Wing
8477953,Kasperi Kapanen,/api/v1/people/8477953,Kasperi,Kapanen,24,1996-07-23,26,Kuopio,FIN,FIN,"6' 1""",194,True,False,False,False,R,Y,,2019020707,10,Right Wing
8478569,Noel Acciari,/api/v1/people/8478569,Noel,Acciari,55,1991-12-01,30,Johnston,USA,USA,"5' 10""",203,True,False,False,False,R,Y,RI,2019020707,13,Center
8479318,Auston Matthews,/api/v1/people/8479318,Auston,Matthews,34,1997-09-17,25,San Ramon,USA,USA,"6' 3""",220,True,True,False,False,L,Y,CA,2019020707,10,Center
8478115,Pierre Engvall,/api/v1/people/8478115,Pierre,Engvall,47,1996-05-31,26,Ljungby,SWE,SWE,"6' 5""",214,True,False,False,True,L,Y,,2019020707,10,Left Wing
8475166,John Tavares,/api/v1/people/8475166,John,Tavares,91,1990-09-20,32,Mississauga,CAN,CAN,"6' 1""",215,True,False,True,False,L,Y,ON,2019020707,10,Center
8474098,Colton Sceviour,/api/v1/people/8474098,Colton,Sceviour,7,1989-04-20,33,Red Deer,CAN,CAN,"6' 0""",190,True,False,False,False,R,Y,AB,2019020707,13,Center
8475683,Sergei Bobrovsky,/api/v1/people/8475683,Sergei,Bobrovsky,72,1988-09-20,34,Novokuznetsk,RUS,RUS,"6' 2""",187,True,False,False,False,L,Y,,2019020707,13,Goalie
8475883,Frederik Andersen,/api/v1/people/8475883,Frederik,Andersen,31,1989-10-02,33,Herning,DNK,DNK,"6' 4""",238,True,False,False,False,L,Y,,2019020707,10,Goalie
8478975,Mason Marchment,/api/v1/people/8478975,Mason,Marchment,36,1995-06-18,27,Uxbridge,CAN,,"6' 4""",220,True,False,False,True,L,N,ON,2019020707,10,Left Wing
8477963,Jayce Hawryluk,/api/v1/people/8477963,Jayce,Hawryluk,8,1996-01-01,26,Yorkton,CAN,CAN,"5' 11""",196,True,False,False,False,R,Y,SK,2019020707,13,Center
8478996,Adam Brooks,/api/v1/people/8478996,Adam,Brooks,77,1996-05-06,26,Winnipeg,CAN,CAN,"5' 10""",185,True,False,False,True,L,N,MB,2019020707,10,Center
8476456,Jonathan Huberdeau,/api/v1/people/8476456,Jonathan,Huberdeau,11,1993-06-04,29,Saint-Jerome,CAN,CAN,"6' 1""",202,True,True,False,False,L,Y,QC,2019020707,13,Left Wing
8477341,Andreas Johnsson,/api/v1/people/8477341,Andreas,Johnsson,18,1994-11-21,27,Gävle,SWE,SWE,"5' 10""",194,True,False,False,False,L,Y,,2019020707,10,Left Wing
8479388,Riley Stillman,/api/v1/people/8479388,Riley,Stillman,61,1998-03-09,24,Peterborough,CAN,CAN,"6' 1""",196,True,False,False,True,L,Y,ON,2019020707,13,Defenseman
8477021,Alexander Kerfoot,/api/v1/people/8477021,Alexander,Kerfoot,15,1994-08-11,28,Vancouver,CAN,CAN,"5' 10""",185,True,False,False,False,L,Y,BC,2019020707,10,Center
8477384,Josh Brown,/api/v1/people/8477384,Josh,Brown,2,1994-01-21,28,London,CAN,CAN,"6' 5""",217,True,False,False,False,R,Y,ON,2019020707,13,Defenseman
8470619,Brian Boyle,/api/v1/people/8470619,Brian,Boyle,9,1984-12-18,37,Hingham,USA,USA,"6' 6""",245,True,False,False,False,L,Y,MA,2019020707,13,Center
8476879,Cody Ceci,/api/v1/people/8476879,Cody,Ceci,83,1993-12-21,28,Ottawa,CAN,CAN,"6' 2""",210,True,False,False,False,R,Y,ON,2019020707,10,Defenseman
8474636,Michael Hutchinson,/api/v1/people/8474636,Michael,Hutchinson,30,1990-03-02,32,Barrie,CAN,CAN,"6' 3""",198,True,False,False,False,R,Y,ON,2019020707,10,Goalie
8475786,Zach Hyman,/api/v1/people/8475786,Zach,Hyman,11,1992-06-09,30,Toronto,CAN,CAN,"6' 1""",211,True,False,False,False,R,Y,ON,2019020707,10,Left Wing
8476853,Morgan Rielly,/api/v1/people/8476853,Morgan,Rielly,44,1994-03-09,28,Vancouver,CAN,CAN,"6' 1""",219,True,True,False,False,L,I,BC,2019020707,10,Defenseman
8476952,Dominic Toninato,/api/v1/people/8476952,Dominic,Toninato,14,1994-03-09,28,Duluth,USA,USA,"6' 2""",191,True,False,False,False,L,Y,MN,2019020707,13,Center
8476875,Mike Matheson,/api/v1/people/8476875,Mike,Matheson,19,1994-02-27,28,Pointe-Claire,CAN,CAN,"6' 2""",188,True,False,False,False,L,Y,QC,2019020707,13,Defenseman
8478857,Dmytro Timashov,/api/v1/people/8478857,Dmytro,Timashov,41,1996-10-01,26,Kirovograd,UKR,UKR,"5' 10""",192,True,False,False,True,L,Y,,2019020707,10,Left Wing
8477512,Frederik Gauthier,/api/v1/people/8477512,Frederik,Gauthier,33,1995-04-26,27,Laval,CAN,CAN,"6' 5""",239,True,False,False,False,L,Y,QC,2019020707,10,Center
8476389,Vincent Trocheck,/api/v1/people/8476389,Vincent,Trocheck,21,1993-07-11,29,Pittsburgh,USA,USA,"5' 10""",183,True,True,False,False,R,Y,PA,2019020707,13,Center
8478843,Denis Malgin,/api/v1/people/8478843,Denis,Malgin,62,1997-01-18,25,Olten,CHE,CHE,"5' 9""",177,True,False,False,False,R,Y,,2019020707,13,Center
8475796,Mark Pysyk,/api/v1/people/8475796,Mark,Pysyk,13,1992-01-11,30,Sherwood Park,CAN,CAN,"6' 1""",196,True,False,False,False,R,Y,AB,2019020707,13,Defenseman
8475197,Tyson Barrie,/api/v1/people/8475197,Tyson,Barrie,94,1991-07-26,31,Victoria,CAN,CAN,"5' 11""",197,True,False,False,False,R,Y,BC,2019020707,10,Defenseman
8478366,Frank Vatrano,/api/v1/people/8478366,Frank,Vatrano,77,1994-03-14,28,East Longmeadow,USA,USA,"5' 11""",197,True,False,False,False,L,Y,MA,2019020707,13,Center
8475792,Brett Connolly,/api/v1/people/8475792,Brett,Connolly,10,1992-05-02,30,Campbell River,CAN,CAN,"6' 3""",192,True,False,False,False,R,Y,BC,2019020707,13,Right Wing
8478483,Mitchell Marner,/api/v1/people/8478483,Mitchell,Marner,16,1997-05-05,25,Markham,CAN,CAN,"6' 0""",175,True,True,False,False,R,Y,ON,2019020707,10,Right Wing
8469455,Jason Spezza,/api/v1/people/8469455,Jason,Spezza,19,1983-06-13,39,Toronto,CAN,CAN,"6' 3""",216,True,False,False,False,R,Y,ON,2019020707,10,Center
8477493,Aleksander Barkov,/api/v1/people/8477493,Aleksander,Barkov,16,1995-09-02,27,Tampere,FIN,FIN,"6' 3""",210,True,False,True,False,L,Y,,2019020707,13,Center
8480172,Jan Rutta,/api/v1/people/8480172,Jan,Rutta,44,1990-07-29,32,Pisek,CZE,CZE,"6' 2""",204,True,False,False,False,R,Y,,2019020708,14,Defenseman
8475839,Louis Domingue,/api/v1/people/8475839,Louis,Domingue,70,1992-03-06,30,St-Hyacinthe,CAN,CAN,"6' 3""",208,True,False,False,False,R,Y,QC,2019020708,1,Goalie
8476923,Damon Severson,/api/v1/people/8476923,Damon,Severson,28,1994-08-07,28,Melville,CAN,CAN,"6' 2""",205,True,False,False,False,R,Y,SK,2019020708,1,Defenseman
8476826,Yanni Gourde,/api/v1/people/8476826,Yanni,Gourde,37,1991-12-15,30,Saint-Narcisse,CAN,CAN,"5' 9""",173,True,False,False,False,L,Y,QC,2019020708,14,Center
8471233,Travis Zajac,/api/v1/people/8471233,Travis,Zajac,19,1985-05-13,37,Winnipeg,CAN,CAN,"6' 2""",185,True,True,False,False,R,Y,MB,2019020708,1,Center
8476941,Connor Carrick,/api/v1/people/8476941,Connor,Carrick,5,1994-04-13,28,Orland Park,USA,USA,"5' 11""",192,True,False,False,False,R,Y,IL,2019020708,1,Defenseman
8470601,Braydon Coburn,/api/v1/people/8470601,Braydon,Coburn,55,1985-02-27,37,Shaunavon,CAN,CAN,"6' 5""",223,True,False,False,False,L,Y,SK,2019020708,14,Defenseman
8470147,Curtis McElhinney,/api/v1/people/8470147,Curtis,McElhinney,35,1983-05-23,39,London,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,ON,2019020708,14,Goalie
8474568,Luke Schenn,/api/v1/people/8474568,Luke,Schenn,2,1989-11-02,32,Saskatoon,CAN,CAN,"6' 2""",227,True,False,False,False,R,Y,SK,2019020708,14,Defenseman
8478406,Mackenzie Blackwood,/api/v1/people/8478406,Mackenzie,Blackwood,29,1996-12-09,25,Thunder Bay,CAN,CAN,"6' 4""",225,True,False,False,True,L,Y,ON,2019020708,1,Goalie
8476453,Nikita Kucherov,/api/v1/people/8476453,Nikita,Kucherov,86,1993-06-17,29,Maykop,RUS,RUS,"5' 11""",180,True,False,False,False,L,Y,,2019020708,14,Right Wing
8474870,Tyler Johnson,/api/v1/people/8474870,Tyler,Johnson,9,1990-07-29,32,Spokane,USA,USA,"5' 8""",182,True,False,False,False,R,Y,WA,2019020708,14,Center
8474031,Kevin Shattenkirk,/api/v1/people/8474031,Kevin,Shattenkirk,22,1989-01-29,33,New Rochelle,USA,USA,"6' 0""",203,True,False,False,False,R,Y,NY,2019020708,14,Defenseman
8478477,Mitchell Stephens,/api/v1/people/8478477,Mitchell,Stephens,67,1997-02-05,25,Peterborough,CAN,CAN,"5' 11""",193,True,False,False,True,R,Y,ON,2019020708,14,Center
8475167,Victor Hedman,/api/v1/people/8475167,Victor,Hedman,77,1990-12-18,31,Ornskoldsvik,SWE,SWE,"6' 6""",229,True,False,False,False,L,Y,,2019020708,14,Defenseman
8476399,Blake Coleman,/api/v1/people/8476399,Blake,Coleman,20,1991-11-28,30,Plano,USA,USA,"5' 11""",200,True,False,False,False,L,Y,TX,2019020708,1,Center
8475222,Sami Vatanen,/api/v1/people/8475222,Sami,Vatanen,45,1991-06-03,31,Jyväskylä,FIN,FIN,"5' 10""",185,True,False,False,False,R,Y,,2019020708,1,Defenseman
8481559,Jack Hughes,/api/v1/people/8481559,Jack,Hughes,86,2001-05-14,21,Orlando,USA,USA,"5' 11""",170,True,False,False,True,L,Y,FL,2019020708,1,Center
8474151,Ryan McDonagh,/api/v1/people/8474151,Ryan,McDonagh,27,1989-06-13,33,St. Paul,USA,USA,"6' 1""",214,True,False,False,False,L,Y,MN,2019020708,14,Defenseman
8477401,John Hayden,/api/v1/people/8477401,John,Hayden,15,1995-02-14,27,Chicago,USA,USA,"6' 3""",215,True,False,False,False,R,Y,IL,2019020708,1,Center
8474034,Pat Maroon,/api/v1/people/8474034,Pat,Maroon,14,1988-04-23,34,St. Louis,USA,USA,"6' 2""",236,True,False,False,False,L,Y,MO,2019020708,14,Left Wing
